reporting_period,registrant_cik,registrant_name,series_name,series_id,series_category_name,class_name,class_id,investment_advisor,class_ticker_symbol,Subadvisor_name
31-Oct-17,880799,FIDELITY MUNICIPAL TRUST II,Fidelity Ohio Municipal Money Market Fund,S000007135,Single State,Fidelity Ohio Municipal Money Market Fund,C000019509,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FOMXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
31-Oct-17,880799,FIDELITY MUNICIPAL TRUST II,Fidelity Ohio Municipal Money Market Fund,S000007135,Single State,Fidelity Ohio Municipal Money Market Fund,C000019509,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FOMXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
31-Oct-17,880799,FIDELITY MUNICIPAL TRUST II,Fidelity Pennsylvania Municipal Money Market Fund,S000007136,Single State,Fidelity Pennsylvania Municipal Money Market Fund,C000019510,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FPTXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
31-Oct-17,880799,FIDELITY MUNICIPAL TRUST II,Fidelity Pennsylvania Municipal Money Market Fund,S000007136,Single State,Fidelity Pennsylvania Municipal Money Market Fund,C000019510,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FPTXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
31-Oct-17,880799,FIDELITY MUNICIPAL TRUST II,Fidelity Pennsylvania Municipal Money Market Fund,S000007136,Single State,Fidelity Pennsylvania Municipal Money Market Fund,C000019510,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FPTXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
31-Oct-17,880799,FIDELITY MUNICIPAL TRUST II,Fidelity Pennsylvania Municipal Money Market Fund,S000007136,Single State,Fidelity Pennsylvania Municipal Money Market Fund,C000019510,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FPTXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
31-Oct-17,878663,FIDELITY NEW YORK MUNICIPAL TRUST II,Fidelity New York AMT Tax-Free Money Market Fund,S000007146,Single State,Fidelity New York AMT Tax-Free Money Market Fund,C000019550,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FSNXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
31-Oct-17,878663,FIDELITY NEW YORK MUNICIPAL TRUST II,Fidelity New York AMT Tax-Free Money Market Fund,S000007146,Single State,Fidelity New York AMT Tax-Free Money Market Fund,C000019550,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FSNXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
31-Oct-17,878663,FIDELITY NEW YORK MUNICIPAL TRUST II,Fidelity New York AMT Tax-Free Money Market Fund,S000007146,Single State,Fidelity New York AMT Tax-Free Money Market Fund,C000019550,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FSNXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
31-Oct-17,878663,FIDELITY NEW YORK MUNICIPAL TRUST II,Fidelity New York AMT Tax-Free Money Market Fund,S000007146,Single State,Fidelity New York AMT Tax-Free Money Market Fund,C000019550,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FSNXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
31-Oct-17,878663,FIDELITY NEW YORK MUNICIPAL TRUST II,Fidelity New York AMT Tax-Free Money Market Fund,S000007146,Single State,Fidelity New York AMT Tax-Free Money Market Fund: Institutional Class,C000047915,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FNKXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
31-Oct-17,878663,FIDELITY NEW YORK MUNICIPAL TRUST II,Fidelity New York AMT Tax-Free Money Market Fund,S000007146,Single State,Fidelity New York AMT Tax-Free Money Market Fund: Institutional Class,C000047915,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FNKXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
31-Oct-17,878663,FIDELITY NEW YORK MUNICIPAL TRUST II,Fidelity New York AMT Tax-Free Money Market Fund,S000007146,Single State,Fidelity New York AMT Tax-Free Money Market Fund: Institutional Class,C000047915,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FNKXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
31-Oct-17,878663,FIDELITY NEW YORK MUNICIPAL TRUST II,Fidelity New York AMT Tax-Free Money Market Fund,S000007146,Single State,Fidelity New York AMT Tax-Free Money Market Fund: Institutional Class,C000047915,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FNKXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
31-Oct-17,878663,FIDELITY NEW YORK MUNICIPAL TRUST II,Fidelity New York AMT Tax-Free Money Market Fund,S000007146,Single State,Fidelity New York AMT Tax-Free Money Market Fund: Service Class,C000047916,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FNOXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
31-Oct-17,878663,FIDELITY NEW YORK MUNICIPAL TRUST II,Fidelity New York AMT Tax-Free Money Market Fund,S000007146,Single State,Fidelity New York AMT Tax-Free Money Market Fund: Service Class,C000047916,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FNOXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
31-Oct-17,878663,FIDELITY NEW YORK MUNICIPAL TRUST II,Fidelity New York AMT Tax-Free Money Market Fund,S000007146,Single State,Fidelity New York AMT Tax-Free Money Market Fund: Service Class,C000047916,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FNOXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
31-Oct-17,878663,FIDELITY NEW YORK MUNICIPAL TRUST II,Fidelity New York AMT Tax-Free Money Market Fund,S000007146,Single State,Fidelity New York AMT Tax-Free Money Market Fund: Service Class,C000047916,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FNOXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
31-Oct-17,878663,FIDELITY NEW YORK MUNICIPAL TRUST II,Fidelity New York Municipal Money Market Fund,S000007147,Single State,Fidelity New York Municipal Money Market Fund,C000019551,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FNYXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
31-Oct-17,878663,FIDELITY NEW YORK MUNICIPAL TRUST II,Fidelity New York Municipal Money Market Fund,S000007147,Single State,Fidelity New York Municipal Money Market Fund,C000019551,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FNYXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
31-Oct-17,878663,FIDELITY NEW YORK MUNICIPAL TRUST II,Fidelity New York Municipal Money Market Fund,S000007147,Single State,Fidelity New York Municipal Money Market Fund,C000019551,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FNYXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
31-Oct-17,878663,FIDELITY NEW YORK MUNICIPAL TRUST II,Fidelity New York Municipal Money Market Fund,S000007147,Single State,Fidelity New York Municipal Money Market Fund,C000019551,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FNYXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
31-Oct-17,278001,FIDELITY PHILLIPS STREET TRUST,Fidelity Government Cash Reserves,S000007149,Exempt Government,Fidelity Government Cash Reserves,C000019553,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDRXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
31-Oct-17,278001,FIDELITY PHILLIPS STREET TRUST,Fidelity Government Cash Reserves,S000007149,Exempt Government,Fidelity Government Cash Reserves,C000019553,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDRXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
31-Oct-17,278001,FIDELITY PHILLIPS STREET TRUST,Fidelity Government Cash Reserves,S000007149,Exempt Government,Fidelity Government Cash Reserves,C000019553,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDRXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
31-Oct-17,278001,FIDELITY PHILLIPS STREET TRUST,Fidelity Government Cash Reserves,S000007149,Exempt Government,Fidelity Government Cash Reserves,C000019553,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDRXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
31-Oct-17,1022695,FIDELITY REVERE STREET TRUST,Fidelity Cash Central Fund,S000007179,Prime,Fidelity Cash Central Fund,C000019654,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC.",,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
31-Oct-17,1022695,FIDELITY REVERE STREET TRUST,Fidelity Cash Central Fund,S000007179,Prime,Fidelity Cash Central Fund,C000019654,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC.",,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
31-Oct-17,1022695,FIDELITY REVERE STREET TRUST,Fidelity Cash Central Fund,S000007179,Prime,Fidelity Cash Central Fund,C000019654,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC.",,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
31-Oct-17,1022695,FIDELITY REVERE STREET TRUST,Fidelity Municipal Cash Central Fund,S000007180,Other Tax Exempt,Fidelity Municipal Cash Central Fund,C000019655,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC.",,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
31-Oct-17,1022695,FIDELITY REVERE STREET TRUST,Fidelity Municipal Cash Central Fund,S000007180,Other Tax Exempt,Fidelity Municipal Cash Central Fund,C000019655,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC.",,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
31-Oct-17,1022695,FIDELITY REVERE STREET TRUST,Fidelity Municipal Cash Central Fund,S000007180,Other Tax Exempt,Fidelity Municipal Cash Central Fund,C000019655,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC.",,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
31-Oct-17,1022695,FIDELITY REVERE STREET TRUST,Fidelity Securities Lending Cash Central Fund,S000007181,Prime,Fidelity Securities Lending Cash Central Fund,C000019656,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC.",,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
31-Oct-17,1022695,FIDELITY REVERE STREET TRUST,Fidelity Securities Lending Cash Central Fund,S000007181,Prime,Fidelity Securities Lending Cash Central Fund,C000019656,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC.",,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
31-Oct-17,1022695,FIDELITY REVERE STREET TRUST,Fidelity Securities Lending Cash Central Fund,S000007181,Prime,Fidelity Securities Lending Cash Central Fund,C000019656,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC.",,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
31-Oct-17,1022695,FIDELITY REVERE STREET TRUST,Fidelity Tax-Free Cash Central Fund,S000007182,Other Tax Exempt,Fidelity Tax-Free Cash Central Fund,C000019657,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC.",,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
31-Oct-17,1022695,FIDELITY REVERE STREET TRUST,Fidelity Tax-Free Cash Central Fund,S000007182,Other Tax Exempt,Fidelity Tax-Free Cash Central Fund,C000019657,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC.",,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
31-Oct-17,1022695,FIDELITY REVERE STREET TRUST,Fidelity Tax-Free Cash Central Fund,S000007182,Other Tax Exempt,Fidelity Tax-Free Cash Central Fund,C000019657,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC.",,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
31-Oct-17,807878,PFM Funds,Government Select Series,S000007238,Exempt Government,Institutional Class,C000069120,PFM Asset Management LLC,,
31-Oct-17,807878,PFM Funds,Government Select Series,S000007238,Exempt Government,Florida Education Class Shares,C000092824,PFM Asset Management LLC,,
31-Oct-17,807878,PFM Funds,Government Select Series,S000007238,Exempt Government,Colorado Investors Class,C000104338,PFM Asset Management LLC,,
31-Oct-17,,,MONEY MARKET PORTFOLIO,S000007358,Exempt Government,MONEY MARKET PORTFOLIO,C000020209,,INFXX,
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Cash Investment Money Market Fund,S000007420,Prime,Administrator Class,C000020366,"Wells Fargo Funds Management, LLC",WFAXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Cash Investment Money Market Fund,S000007420,Prime,Institutional Class,C000020367,"Wells Fargo Funds Management, LLC",WFIXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Cash Investment Money Market Fund,S000007420,Prime,Service Class,C000020368,"Wells Fargo Funds Management, LLC",NWIXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Cash Investment Money Market Fund,S000007420,Prime,Select Class,C000052100,"Wells Fargo Funds Management, LLC",WFQXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Government Money Market Fund,S000007421,Exempt Government,Class A,C000020369,"Wells Fargo Funds Management, LLC",WFGXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Government Money Market Fund,S000007421,Exempt Government,Administrator Class,C000020370,"Wells Fargo Funds Management, LLC",WGAXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Government Money Market Fund,S000007421,Exempt Government,Institutional Class,C000020371,"Wells Fargo Funds Management, LLC",GVIXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Government Money Market Fund,S000007421,Exempt Government,Service Class,C000020372,"Wells Fargo Funds Management, LLC",NWGXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Government Money Market Fund,S000007421,Exempt Government,Class Sweep,C000086822,"Wells Fargo Funds Management, LLC",,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Government Money Market Fund,S000007421,Exempt Government,Select Class,C000159700,"Wells Fargo Funds Management, LLC",WFFXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Heritage Money Market Fund,S000007422,Prime,Administrator Class,C000020373,"Wells Fargo Funds Management, LLC",SHMXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Heritage Money Market Fund,S000007422,Prime,Institutional Class,C000020374,"Wells Fargo Funds Management, LLC",SHIXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Heritage Money Market Fund,S000007422,Prime,Select Class,C000052101,"Wells Fargo Funds Management, LLC",WFJXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Heritage Money Market Fund,S000007422,Prime,Service Class,C000086823,"Wells Fargo Funds Management, LLC",WHTXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Money Market Fund,S000007425,Prime,Class A,C000020379,"Wells Fargo Funds Management, LLC",STGXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Money Market Fund,S000007425,Prime,Service Class,C000086826,"Wells Fargo Funds Management, LLC",WMOXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Money Market Fund,S000007425,Prime,Class C,C000086827,"Wells Fargo Funds Management, LLC",,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Money Market Fund,S000007425,Prime,Premier Class,C000168181,"Wells Fargo Funds Management, LLC",WMPXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo 100% Treasury Money Market Fund,S000007432,Treasury,Class A,C000020398,"Wells Fargo Funds Management, LLC",WFTXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo 100% Treasury Money Market Fund,S000007432,Treasury,Service Class,C000020399,"Wells Fargo Funds Management, LLC",NWTXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo 100% Treasury Money Market Fund,S000007432,Treasury,Administrator Class,C000086828,"Wells Fargo Funds Management, LLC",WTRXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo 100% Treasury Money Market Fund,S000007432,Treasury,Class Sweep,C000086829,"Wells Fargo Funds Management, LLC",,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo 100% Treasury Money Market Fund,S000007432,Treasury,Institutional Class,C000150668,"Wells Fargo Funds Management, LLC",WOTXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo National Tax-Free Money Market Fund,S000007436,Other Tax Exempt,Administator Class,C000020404,"Wells Fargo Funds Management, LLC",WNTXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo National Tax-Free Money Market Fund,S000007436,Other Tax Exempt,Class A,C000020405,"Wells Fargo Funds Management, LLC",NWMXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo National Tax-Free Money Market Fund,S000007436,Other Tax Exempt,Premier Class,C000020406,"Wells Fargo Funds Management, LLC",WFNXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo National Tax-Free Money Market Fund,S000007436,Other Tax Exempt,Service Class,C000020407,"Wells Fargo Funds Management, LLC",MMIXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Treasury Plus Money Market Fund,S000007440,Treasury,Class A,C000020412,"Wells Fargo Funds Management, LLC",PIVXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Treasury Plus Money Market Fund,S000007440,Treasury,Institutional Class,C000020413,"Wells Fargo Funds Management, LLC",PISXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Treasury Plus Money Market Fund,S000007440,Treasury,Service Class,C000020414,"Wells Fargo Funds Management, LLC",PRVXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Treasury Plus Money Market Fund,S000007440,Treasury,Administrator Class,C000064992,"Wells Fargo Funds Management, LLC",WTPXX,"Wells Capital Management, Inc."
31-Oct-17,1081400,WELLS FARGO FUNDS TRUST,Wells Fargo Treasury Plus Money Market Fund,S000007440,Treasury,Class Sweep,C000086835,"Wells Fargo Funds Management, LLC",,"Wells Capital Management, Inc."
31-Oct-17,890089,MONEY MARKET PORTFOLIOS,The U.S. Government Money Market Portfolio,S000007450,Exempt Government,CLASS A,C000020424,"Franklin Advisers, Inc.",,
31-Oct-17,880797,FIDELITY UNION STREET TRUST II,Fidelity Arizona Municipal Money Market Fund,S000007501,Single State,Fidelity Arizona Municipal Money Market Fund,C000020475,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FSAXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
31-Oct-17,880797,FIDELITY UNION STREET TRUST II,Fidelity Arizona Municipal Money Market Fund,S000007501,Single State,Fidelity Arizona Municipal Money Market Fund,C000020475,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FSAXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
31-Oct-17,880797,FIDELITY UNION STREET TRUST II,Fidelity Arizona Municipal Money Market Fund,S000007501,Single State,Fidelity Arizona Municipal Money Market Fund,C000020475,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FSAXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
31-Oct-17,880797,FIDELITY UNION STREET TRUST II,Fidelity Arizona Municipal Money Market Fund,S000007501,Single State,Fidelity Arizona Municipal Money Market Fund,C000020475,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FSAXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
31-Oct-17,880797,FIDELITY UNION STREET TRUST II,Fidelity Municipal Money Market Fund,S000007502,Other Tax Exempt,Fidelity Municipal Money Market Fund,C000020476,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FTEXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
31-Oct-17,880797,FIDELITY UNION STREET TRUST II,Fidelity Municipal Money Market Fund,S000007502,Other Tax Exempt,Fidelity Municipal Money Market Fund,C000020476,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FTEXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
31-Oct-17,880797,FIDELITY UNION STREET TRUST II,Fidelity Municipal Money Market Fund,S000007502,Other Tax Exempt,Fidelity Municipal Money Market Fund,C000020476,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FTEXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
31-Oct-17,880797,FIDELITY UNION STREET TRUST II,Fidelity Municipal Money Market Fund,S000007502,Other Tax Exempt,Fidelity Municipal Money Market Fund,C000020476,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FTEXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
31-Oct-17,704207,Fidelity Newbury Street Trust,Fidelity Tax-Exempt Money Market Fund,S000007504,Other Tax Exempt,Capital Reserves Class,C000020479,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FERXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
31-Oct-17,704207,Fidelity Newbury Street Trust,Fidelity Tax-Exempt Money Market Fund,S000007504,Other Tax Exempt,Capital Reserves Class,C000020479,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FERXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
31-Oct-17,704207,Fidelity Newbury Street Trust,Fidelity Tax-Exempt Money Market Fund,S000007504,Other Tax Exempt,Capital Reserves Class,C000020479,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FERXX,FIDELITY MANAGEMENT & RESEARCH (JAPAN) LIMITED
31-Oct-17,704207,Fidelity Newbury Street Trust,Fidelity Tax-Exempt Money Market Fund,S000007504,Other Tax Exempt,Capital Reserves Class,C000020479,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FERXX,FMR INVESTMENT MANAGEMENT (U.K.) LIMITED
31-Oct-17,704207,Fidelity Newbury Street Trust,Fidelity Tax-Exempt Money Market Fund,S000007504,Other Tax Exempt,Daily Money Class,C000020480,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDEXX,"FIDELITY INVESTMENTS MONEY MANAGEMENT, INC."
31-Oct-17,704207,Fidelity Newbury Street Trust,Fidelity Tax-Exempt Money Market Fund,S000007504,Other Tax Exempt,Daily Money Class,C000020480,FIDELITY MANAGEMENT & RESEARCH COMPANY (FMR),FDEXX,FIDELITY MANAGEMENT & RESEARCH (HONG KONG) LIMITED
